Kode,Provinsi,Kabupaten,Jenjang,Baik,Rusak_Ringan,Rusak_Sedang,Rusak_Berat,Jumlah,pct_Baik,pct_Rusak_Ringan,pct_Rusak_Sedang,pct_Rusak_Berat,Rasio_siswa,Rasio_ruang_kelas,pct_anggaran_2016
6101,"Kab. Sambas, Kalimantan Barat",Kab,SMP,218,561,103,54,936, 23.3 , 59.9 , 11.0 , 5.8 ,214.66,6.79,13.1
6109,"Kab. Sekadau, Kalimantan Barat",Kab,SMP,109,207,32,37,385, 28.3 , 53.8 , 8.3 , 9.6 ,156.35,5.33,10.4
6171,"Kota Pontianak, Kalimantan Barat",Kota,SMP,396,384,53,86,919, 43.1 , 41.8 , 5.8 , 9.4 ,378.82,9.7,18.6
6172,"Kota Singkawang, Kalimantan Barat",Kota,SMP,86,227,39,38,390, 22.1 , 58.2 , 10.0 , 9.7 ,319.06,11.56,14.5
6311,"Kab. Balangan, Kalimantan Selatan",Kab,SMP,39,106,5,4,154, 25.3 , 68.8 , 3.2 , 2.6 ,126.29,6.33,12
6303,"Kab. Banjar, Kalimantan Selatan",Kab,SMP,185,327,30,15,557, 33.2 , 58.7 , 5.4 , 2.7 ,383.33,12.43,14.7
6304,"Kab. Barito Kuala, Kalimantan Selatan",Kab,SMP,103,283,28,16,430, 24.0 , 65.8 , 6.5 , 3.7 ,171.94,7.3,11.9
6306,"Kab. Hulu Sungai Selatan, Kalimantan Selatan",Kab,SMP,50,171,5,14,240, 20.8 , 71.3 , 2.1 , 5.8 ,148.03,7.09,11.4
6309,"Kab. Tabalong, Kalimantan Selatan",Kab,SMP,117,207,29,22,375, 31.2 , 55.2 , 7.7 , 5.9 ,129.07,5.53,15.8
6310,"Kab. Tanah Bumbu, Kalimantan Selatan",Kab,SMP,109,257,40,37,443, 24.6 , 58.0 , 9.0 , 8.4 ,194.9,6.52,12.8
6301,"Kab. Tanah Laut, Kalimantan Selatan",Kab,SMP,73,291,31,20,415, 17.6 , 70.1 , 7.5 , 4.8 ,201.67,7.42,14.4
6372,"Kota Banjarbaru, Kalimantan Selatan",Kota,SMP,134,190,2,2,328, 40.9 , 57.9 , 0.6 , 0.6 ,423.57,14.95,12.2
6371,"Kota Banjarmasin, Kalimantan Selatan",Kota,SMP,383,444,14,33,874, 43.8 , 50.8 , 1.6 , 3.8 ,400.16,12.47,19.5
6204,"Kab. Barito Selatan, Kalimantan Tengah",Kab,SMP,72,191,30,26,319, 22.6 , 59.9 , 9.4 , 8.2 ,98.48,4.68,16.5
6212,"Kab. Barito Timur, Kalimantan Tengah",Kab,SMP,66,129,6,11,212, 31.1 , 60.8 , 2.8 , 5.2 ,156,6.61,9.8
6205,"Kab. Barito Utara, Kalimantan Tengah",Kab,SMP,66,155,21,34,276, 23.9 , 56.2 , 7.6 , 12.3 ,168.1,5.69,13.1
6211,"Kab. Gunung Mas, Kalimantan Tengah",Kab,SMP,69,183,33,41,326, 21.2 , 56.1 , 10.1 , 12.6 ,111.05,4.93,13.4
6203,"Kab. Kapuas, Kalimantan Tengah",Kab,SMP,102,386,56,94,638, 16.0 , 60.5 , 8.8 , 14.7 ,108.92,5.19,11.8
6209,"Kab. Katingan, Kalimantan Tengah",Kab,SMP,93,283,21,18,415, 22.4 , 68.2 , 5.1 , 4.3 ,106.36,4.97,12.3
6202,"Kab. Kotawaringin Timur, Kalimantan Tengah",Kab,SMP,138,365,71,79,653, 21.1 , 55.9 , 10.9 , 12.1 ,176.73,5.67,12.9
6207,"Kab. Lamandau, Kalimantan Tengah",Kab,SMP,74,122,1,9,206, 35.9 , 59.2 , 0.5 , 4.4 ,94.28,4.72,9.8
6213,"Kab. Murung Raya, Kalimantan Tengah",Kab,SMP,86,143,20,33,282, 30.5 , 50.7 , 7.1 , 11.7 ,92.76,4.46,11.8
6210,"Kab. Pulang Pisau, Kalimantan Tengah",Kab,SMP,104,127,26,23,280, 37.1 , 45.4 , 9.3 , 8.2 ,129.75,5.8,11.4
6208,"Kab. Seruyan, Kalimantan Tengah",Kab,SMP,110,209,9,9,337, 32.6 , 62.0 , 2.7 , 2.7 ,126.55,5.64,9.7
6271,"Kota Palangka Raya, Kalimantan Tengah",Kota,SMP,96,257,33,27,413, 23.2 , 62.2 , 8.0 , 6.5 ,223.2,7.16,12.4
6405,"Kab. Berau, Kalimantan Timur",Kab,SMP,176,221,13,2,412, 42.7 , 53.6 , 3.2 , 0.5 ,225.72,7.15,15.3
6402,"Kab. Kutai Barat, Kalimantan Timur",Kab,SMP,165,164,4,7,340, 48.5 , 48.2 , 1.2 , 2.1 ,158.42,5.55,5.6
6403,"Kab. Kutai Kartanegara, Kalimantan Timur",Kab,SMP,256,677,67,61,1061, 24.1 , 63.8 , 6.3 , 5.7 ,222.42,8.12,15.1
6404,"Kab. Kutai Timur, Kalimantan Timur",Kab,SMP,201,401,21,22,645, 31.2 , 62.2 , 3.3 , 3.4 ,181.95,6.25,15.8
6401,"Kab. Paser, Kalimantan Timur",Kab,SMP,135,287,31,18,471, 28.7 , 60.9 , 6.6 , 3.8 ,168.48,6.15,14.4
6409,"Kab. Penajam Paser Utara, Kalimantan Timur",Kab,SMP,131,144,3,0,278, 47.1 , 51.8 , 1.1 , -   ,235.28,8.93,15.7
6471,"Kota Balikpapan, Kalimantan Timur",Kota,SMP,482,364,9,18,873, 55.2 , 41.7 , 1.0 , 2.1 ,475.05,13.24,16
6474,"Kota Bontang, Kalimantan Timur",Kota,SMP,184,92,16,11,303, 60.7 , 30.4 , 5.3 , 3.6 ,285.45,9.86,14.9
6472,"Kota Samarinda, Kalimantan Timur",Kota,SMP,401,546,64,63,1074, 37.3 , 50.8 , 6.0 , 5.9 ,413.62,11.29,18
6502,"Kab. Bulungan, Kalimantan Utara",Kab,SMP,47,159,36,40,282, 16.7 , 56.4 , 12.8 , 14.2 ,130.87,4.73,16.9
6501,"Kab. Malinau, Kalimantan Utara",Kab,SMP,56,101,3,10,170, 32.9 , 59.4 , 1.8 , 5.9 ,142.42,5.12,12.6
6504,"Kab. Nunukan, Kalimantan Utara",Kab,SMP,100,153,32,13,298, 33.6 , 51.3 , 10.7 , 4.4 ,190.56,5.4,13.2
6571,"Kota Tarakan, Kalimantan Utara",Kota,SMP,172,112,0,2,286, 60.1 , 39.2 , -   , 0.7 ,576.75,15.69,17.1
2102,"Kab. Bintan, Kepulauan Riau",Kab,SMP,72,125,32,40,269, 26.8 , 46.5 , 11.9 , 14.9 ,226.33,7.63,15.3
2101,"Kab. Karimun, Kepulauan Riau",Kab,SMP,154,227,22,19,422, 36.5 , 53.8 , 5.2 , 4.5 ,219.32,6.32,16.7
2171,"Kota Batam, Kepulauan Riau",Kota,SMP,722,586,36,30,1374, 52.5 , 42.6 , 2.6 , 2.2 ,324.79,8.8,19.8
2172,"Kota Tanjungpinang, Kepulauan Riau",Kota,SMP,91,157,52,20,320, 28.4 , 49.1 , 16.3 , 6.3 ,384.15,9.19,13.1
1803,"Kab. Lampung Selatan, Lampung",Kab,SMP,200,708,107,100,1115, 17.9 , 63.5 , 9.6 , 9.0 ,237.74,6.94,11.1
1805,"Kab. Lampung Tengah, Lampung",Kab,SMP,547,1028,122,143,1840, 29.7 , 55.9 , 6.6 , 7.8 ,242.54,8.07,19
1804,"Kab. Lampung Timur, Lampung",Kab,SMP,257,868,111,152,1388, 18.5 , 62.5 , 8.0 , 11.0 ,239.72,7.58,11.8
1806,"Kab. Lampung Utara, Lampung",Kab,SMP,232,406,96,164,898, 25.8 , 45.2 , 10.7 , 18.3 ,240.81,7.04,20
1810,"Kab. Pringsewu, Lampung",Kab,SMP,149,294,67,111,621, 24.0 , 47.3 , 10.8 , 17.9 ,310.63,8.33,12.9
1802,"Kab. Tanggamus, Lampung",Kab,SMP,136,408,59,71,674, 20.2 , 60.5 , 8.8 , 10.5 ,248.63,7.88,13.8
1808,"Kab. Tulang Bawang, Lampung",Kab,SMP,140,343,62,81,626, 22.4 , 54.8 , 9.9 , 12.9 ,182.76,5.5,9.6
1807,"Kab. Way Kanan, Lampung",Kab,SMP,99,343,77,166,685, 14.5 , 50.1 , 11.2 , 24.2 ,208.3,6.65,13.3
1871,"Kota Bandar Lampung, Lampung",Kota,SMP,590,851,71,56,1568, 37.6 , 54.3 , 4.5 , 3.6 ,384.15,11.86,17.9
1872,"Kota Metro, Lampung",Kota,SMP,124,209,10,26,369, 33.6 , 56.6 , 2.7 , 7.0 ,414.48,13.83,12.3
8109,"Kab. Buru Selatan, Maluku",Kab,SMP,32,83,27,54,196, 16.3 , 42.3 , 13.8 , 27.6 ,107.14,3.77,10.2
8103,"Kab. Maluku Tengah, Maluku",Kab,SMP,277,572,97,99,1045, 26.5 , 54.7 , 9.3 , 9.5 ,167.88,6.59,15
8102,"Kab. Maluku Tenggara, Maluku",Kab,SMP,85,134,18,18,255, 33.3 , 52.5 , 7.1 , 7.1 ,134.6,4.51,0
8101,"Kab. Maluku Tenggara Barat, Maluku",Kab,SMP,82,176,39,73,370, 22.2 , 47.6 , 10.5 , 19.7 ,131.77,4.82,0
8106,"Kab. Seram Bagian Barat, Maluku",Kab,SMP,116,237,69,72,494, 23.5 , 48.0 , 14.0 , 14.6 ,161.64,5,11.7
8171,"Kota Ambon, Maluku",Kota,SMP,127,314,37,61,539, 23.6 , 58.3 , 6.9 , 11.3 ,380.54,10.41,23.1
8201,"Kab. Halmahera Barat, Maluku Utara",Kab,SMP,86,166,13,40,305, 28.2 , 54.4 , 4.3 , 13.1 ,101.29,3.69,2.2
8204,"Kab. Halmahera Selatan, Maluku Utara",Kab,SMP,75,205,73,122,475, 15.8 , 43.2 , 15.4 , 25.7 ,115.92,3.58,7.6
8202,"Kab. Halmahera Tengah, Maluku Utara",Kab,SMP,32,67,25,14,138, 23.2 , 48.6 , 18.1 , 10.1 ,92.35,4.23,8.7
8206,"Kab. Halmahera Timur, Maluku Utara",Kab,SMP,56,78,34,30,198, 28.3 , 39.4 , 17.2 , 15.2 ,121.38,4.29,6.8
8205,"Kab. halmahera Utara, Maluku Utara",Kab,SMP,145,128,12,38,323, 44.9 , 39.6 , 3.7 , 11.8 ,182.29,5.24,0.7
8207,"Kab. Kepulauan Morotai, Maluku Utara",Kab,SMP,39,67,0,16,122, 32.0 , 54.9 , -   , 13.1 ,122.6,2.92,8
8203,"Kab. Kepulauan Sula, Maluku Utara",Kab,SMP,49,117,41,43,250, 19.6 , 46.8 , 16.4 , 17.2 ,102.49,3.75,9
8271,"Kota Ternate, Maluku Utara",Kota,SMP,39,193,63,21,316, 12.3 , 61.1 , 19.9 , 6.6 ,328.23,9.42,18
8272,"Kota Tidore Kepulauan, Maluku Utara",Kota,SMP,77,106,40,46,269, 28.6 , 39.4 , 14.9 , 17.1 ,127.14,5.56,14.9
5206,"Kab. Bima, Nusa Tenggara Barat",Kab,SMP,272,498,108,158,1036, 26.3 , 48.1 , 10.4 , 15.3 ,198.95,7.38,14.3
5205,"Kab. Dompu, Nusa Tenggara Barat",Kab,SMP,79,249,65,115,508, 15.6 , 49.0 , 12.8 , 22.6 ,236.6,7.23,16.5
5201,"Kab. Lombok Barat, Nusa Tenggara Barat",Kab,SMP,162,455,66,49,732, 22.1 , 62.2 , 9.0 , 6.7 ,226.88,8.05,13.9
5202,"Kab. Lombok Tengah, Nusa Tenggara Barat",Kab,SMP,238,470,155,228,1091, 21.8 , 43.1 , 14.2 , 20.9 ,177.21,6.1,19.8
5203,"Kab. Lombok Timur, Nusa Tenggara Barat",Kab,SMP,343,743,172,167,1425, 24.1 , 52.1 , 12.1 , 11.7 ,201.03,6.13,15.1
5208,"Kab. Lombok Utara, Nusa Tenggara Barat",Kab,SMP,105,168,6,6,285, 36.8 , 58.9 , 2.1 , 2.1 ,214.18,7.44,10.1
5204,"Kab. Sumbawa, Nusa Tenggara Barat",Kab,SMP,221,319,88,122,750, 29.5 , 42.5 , 11.7 , 16.3 ,191.55,6.44,12.9
5207,"Kab. Sumbawa Barat, Nusa Tenggara Barat",Kab,SMP,47,156,30,8,241, 19.5 , 64.7 , 12.4 , 3.3 ,164.47,7.41,10
5272,"Kota Bima, Nusa Tenggara Barat",Kota,SMP,40,148,12,43,243, 16.5 , 60.9 , 4.9 , 17.7 ,293.1,11.7,17.2
5271,"Kota Mataram, Nusa Tenggara Barat",Kota,SMP,209,417,9,8,643, 32.5 , 64.9 , 1.4 , 1.2 ,516.36,15.46,15
5307,"Kab. Alor, Nusa Tenggara Timur",Kab,SMP,100,300,55,68,523, 19.1 , 57.4 , 10.5 , 13.0 ,116.6,4.27,13.3
5306,"Kab. Belu, Nusa Tenggara Timur",Kab,SMP,140,269,16,43,468, 29.9 , 57.5 , 3.4 , 9.2 ,319.15,9.53,9.5
5311,"Kab. Ende, Nusa Tenggara Timur",Kab,SMP,153,322,52,118,645, 23.7 , 49.9 , 8.1 , 18.3 ,177.21,6.25,15.8
5309,"Kab. Flores Timur, Nusa Tenggara Timur",Kab,SMP,90,310,43,86,529, 17.0 , 58.6 , 8.1 , 16.3 ,231.44,6.73,10.6
5303,"Kab. Kupang, Nusa Tenggara Timur",Kab,SMP,196,509,86,148,939, 20.9 , 54.2 , 9.2 , 15.8 ,163.12,4.67,8.2
5313,"Kab. Manggarai, Nusa Tenggara Timur",Kab,SMP,305,307,26,44,682, 44.7 , 45.0 , 3.8 , 6.5 ,367.33,9.64,11.4
5315,"Kab. Manggarai Barat, Nusa Tenggara Timur",Kab,SMP,157,254,63,99,573, 27.4 , 44.3 , 11.0 , 17.3 ,214.65,5.23,6
5319,"Kab. Manggarai Timur, Nusa Tenggara Timur",Kab,SMP,161,362,53,78,654, 24.6 , 55.4 , 8.1 , 11.9 ,158.52,3.86,16.6
5318,"Kab. Nagakeo, Nusa Tenggara Timur",Kab,SMP,116,193,42,37,388, 29.9 , 49.7 , 10.8 , 9.5 ,158.55,6.91,8.7
5314,"Kab. Rote-Ndao, Nusa Tenggara Timur",Kab,SMP,47,203,35,57,342, 13.7 , 59.4 , 10.2 , 16.7 ,230.29,8.23,9.1
5310,"Kab. Sikka, Nusa Tenggara Timur",Kab,SMP,147,334,46,102,629, 23.4 , 53.1 , 7.3 , 16.2 ,225.24,6.49,11.8
5301,"Kab. Sumba Barat, Nusa Tenggara Timur",Kab,SMP,48,192,33,66,339, 14.2 , 56.6 , 9.7 , 19.5 ,268.17,6.31,14.6
5316,"Kab. Sumba Tengah, Nusa Tenggara Timur",Kab,SMP,93,121,8,13,235, 39.6 , 51.5 , 3.4 , 5.5 ,159.87,5.84,9.7
5302,"Kab. Sumba Timur, Nusa Tenggara Timur",Kab,SMP,96,384,36,31,547, 17.6 , 70.2 , 6.6 , 5.7 ,202.77,6.35,13.1
5304,"Kab. Timor Tengah Selatan, Nusa Tenggara Timur",Kab,SMP,164,619,95,175,1053, 15.6 , 58.8 , 9.0 , 16.6 ,198.68,6.03,12.4
5371,"Kota Kupang, Nusa Tenggara Timur",Kota,SMP,221,359,27,65,672, 32.9 , 53.4 , 4.0 , 9.7 ,395.08,9.65,12.6
9409,"Kab. Biak Numfor, Papua",Kab,SMP,36,242,20,35,333, 10.8 , 72.7 , 6.0 , 10.5 ,183.46,5.12,9.8
9408,"Kab. Kepulauan Yapen, Papua",Kab,SMP,9,148,13,48,218, 4.1 , 67.9 , 6.0 , 22.0 ,216.04,5.3,11.5
9412,"Kab. Mimika, Papua",Kab,SMP,119,240,17,11,387, 30.7 , 62.0 , 4.4 , 2.8 ,216.49,6.34,10.5
9404,"Kab. Nabire, Papua",Kab,SMP,120,173,26,11,330, 36.4 , 52.4 , 7.9 , 3.3 ,179.4,6.56,13.9
9403,"Kota Jayapura, Papua",Kota,SMP,152,264,24,14,454, 33.5 , 58.1 , 5.3 , 3.1 ,243.71,6.66,5.4
9107,"Kab. Sorong, Papua Barat",Kab,SMP,72,97,30,34,233, 30.9 , 41.6 , 12.9 , 14.6 ,125.97,4.03,9.9
1408,"Kab. Bengkalis, Riau",Kab,SMP,290,645,60,51,1046, 27.7 , 61.7 , 5.7 , 4.9 ,279.79,9.55,15.6
1403,"Kab. Indragiri Hilir, Riau",Kab,SMP,158,461,121,87,827, 19.1 , 55.7 , 14.6 , 10.5 ,148.78,5.03,14.5
1402,"Kab. Indragiri Hulu, Riau",Kab,SMP,161,367,73,74,675, 23.9 , 54.4 , 10.8 , 11.0 ,286.95,9.33,13.7
1406,"Kab. Kampar, Riau",Kab,SMP,285,586,164,86,1121, 25.4 , 52.3 , 14.6 , 7.7 ,243.06,7.61,22.3
1410,"Kab. Kepulauan Meranti, Riau",Kab,SMP,69,93,56,59,277, 24.9 , 33.6 , 20.2 , 21.3 ,142.89,4.83,17.3
1401,"Kab. Kuantan Singingi, Riau",Kab,SMP,160,408,20,30,618, 25.9 , 66.0 , 3.2 , 4.9 ,182.18,7.59,23.8
1404,"Kab. Pelalawan, Riau",Kab,SMP,231,248,17,12,508, 45.5 , 48.8 , 3.3 , 2.4 ,220.91,6.09,18.4
1409,"Kab. Rokan Hilir, Riau",Kab,SMP,194,570,102,98,964, 20.1 , 59.1 , 10.6 , 10.2 ,218.39,7.07,11.4
1407,"Kab. Rokan Hulu, Riau",Kab,SMP,229,559,53,28,869, 26.4 , 64.3 , 6.1 , 3.2 ,173.66,6.02,13
1405,"Kab. Siak, Riau",Kab,SMP,212,468,84,107,871, 24.3 , 53.7 , 9.6 , 12.3 ,233.05,7.52,15.7
1473,"Kota Dumai, Riau",Kota,SMP,105,263,37,23,428, 24.5 , 61.4 , 8.6 , 5.4 ,383.25,10.53,20.8
1471,"Kota Pekanbaru, Riau",Kota,SMP,812,527,26,24,1389, 58.5 , 37.9 , 1.9 , 1.7 ,368.92,10.62,16.5
7601,"Kab. Majene, Sulawesi Barat",Kab,SMP,54,131,21,108,314, 17.2 , 41.7 , 6.7 , 34.4 ,221.15,7.39,13.4
7603,"Kab. Mamasa, Sulawesi Barat",Kab,SMP,83,216,65,151,515, 16.1 , 41.9 , 12.6 , 29.3 ,127.1,5.43,10.7
7604,"Kab. Mamuju, Sulawesi Barat",Kab,SMP,126,251,49,44,470, 26.8 , 53.4 , 10.4 , 9.4 ,211.92,6.98,4.7
7606,"Kab. Mamuju Tengah, Sulawesi Barat",Kab,SMP,38,102,38,42,220, 17.3 , 46.4 , 17.3 , 19.1 ,184.14,5.57,1.6
7605,"Kab. Mamuju Utara, Sulawesi Barat",Kab,SMP,126,163,10,33,332, 38.0 , 49.1 , 3.0 , 9.9 ,175,6.91,2.3
7602,"Kab. Polewali Mandar, Sulawesi Barat",Kab,SMP,211,358,50,45,664, 31.8 , 53.9 , 7.5 , 6.8 ,219.73,7.46,12.8
7303,"Kab. Bantaeng, Sulawesi Selatan",Kab,SMP,69,151,32,64,316, 21.8 , 47.8 , 10.1 , 20.3 ,192.24,8.68,12.3
7310,"Kab. Barru, Sulawesi Selatan",Kab,SMP,96,210,18,28,352, 27.3 , 59.7 , 5.1 , 8.0 ,228.21,8.66,18.3
7311,"Kab. Bone, Sulawesi Selatan",Kab,SMP,394,634,68,61,1157, 34.1 , 54.8 , 5.9 , 5.3 ,235.86,9.16,9.6
7302,"Kab. Bulukumba, Sulawesi Selatan",Kab,SMP,171,383,62,73,689, 24.8 , 55.6 , 9.0 , 10.6 ,238.48,8.63,18.8
7316,"Kab. Enrekang, Sulawesi Selatan",Kab,SMP,115,219,56,89,479, 24.0 , 45.7 , 11.7 , 18.6 ,229.34,8.07,12.9
7306,"Kab. Gowa, Sulawesi Selatan",Kab,SMP,227,528,63,127,945, 24.0 , 55.9 , 6.7 , 13.4 ,300.31,7.57,18.3
7304,"Kab. Jeneponto, Sulawesi Selatan",Kab,SMP,78,345,54,101,578, 13.5 , 59.7 , 9.3 , 17.5 ,185.6,7.23,14.3
7301,"Kab. Kepulauan Selayar, Sulawesi Selatan",Kab,SMP,95,159,31,32,317, 30.0 , 50.2 , 9.8 , 10.1 ,120.23,5.5,4.7
7317,"Kab. Luwu, Sulawesi Selatan",Kab,SMP,156,456,66,77,755, 20.7 , 60.4 , 8.7 , 10.2 ,188.64,6.71,15.5
7325,"Kab. Luwu Timur, Sulawesi Selatan",Kab,SMP,158,293,21,25,497, 31.8 , 59.0 , 4.2 , 5.0 ,326,10.85,17.3
7322,"Kab. Luwu Utara, Sulawesi Selatan",Kab,SMP,118,468,52,51,689, 17.1 , 67.9 , 7.5 , 7.4 ,220.93,8.55,16.3
7308,"Kab. Maros, Sulawesi Selatan",Kab,SMP,140,388,36,20,584, 24.0 , 66.4 , 6.2 , 3.4 ,219.24,7.67,10.7
7309,"Kab. Pangkajene Kepulauan, Sulawesi Selatan",Kab,SMP,205,368,23,28,624, 32.9 , 59.0 , 3.7 , 4.5 ,182.06,6.7,14.5
7315,"Kab. Pinrang, Sulawesi Selatan",Kab,SMP,218,408,22,27,675, 32.3 , 60.4 , 3.3 , 4.0 ,324.27,10.53,18.9
7314,"Kab. Sidenreng Rappang, Sulawesi Selatan",Kab,SMP,75,151,67,195,488, 15.4 , 30.9 , 13.7 , 40.0 ,250.71,8.2,11.2
7307,"Kab. Sinjai, Sulawesi Selatan",Kab,SMP,105,207,79,53,444, 23.6 , 46.6 , 17.8 , 11.9 ,280.43,9.5,12
7312,"Kab. Soppeng, Sulawesi Selatan",Kab,SMP,153,216,33,36,438, 34.9 , 49.3 , 7.5 , 8.2 ,233.08,11.26,21
7305,"Kab. Takalar, Sulawesi Selatan",Kab,SMP,82,287,64,48,481, 17.0 , 59.7 , 13.3 , 10.0 ,312.74,10.43,14.4
7318,"Kab. Tana Toraja, Sulawesi Selatan",Kab,SMP,189,320,58,66,633, 29.9 , 50.6 , 9.2 , 10.4 ,198.41,7.01,0.9
7326,"Kab. Toraja Utara, Sulawesi Selatan",Kab,SMP,196,307,48,97,648, 30.2 , 47.4 , 7.4 , 15.0 ,230.72,7.97,6.6
7313,"Kab. Wajo, Sulawesi Selatan",Kab,SMP,98,363,76,40,577, 17.0 , 62.9 , 13.2 , 6.9 ,188.03,7.41,3
7371,"Kota Makassar, Sulawesi Selatan",Kota,SMP,751,1189,111,42,2093, 35.9 , 56.8 , 5.3 , 2.0 ,335.33,8.77,14.2
7373,"Kota Palopo, Sulawesi Selatan",Kota,SMP,120,172,14,10,316, 38.0 , 54.4 , 4.4 , 3.2 ,405.95,13.86,6.8
7372,"Kota Parepare, Sulawesi Selatan",Kota,SMP,51,147,54,34,286, 17.8 , 51.4 , 18.9 , 11.9 ,329.43,11.13,11
7202,"Kab. Banggai, Sulawesi Tengah",Kab,SMP,185,417,78,93,773, 23.9 , 53.9 , 10.1 , 12.0 ,167.76,6.32,13.7
7201,"Kab. Banggai Kepulauan, Sulawesi Tengah",Kab,SMP,74,184,23,30,311, 23.8 , 59.2 , 7.4 , 9.6 ,117.21,4.83,10.6
7207,"Kab. Buol, Sulawesi Tengah",Kab,SMP,57,165,60,71,353, 16.1 , 46.7 , 17.0 , 20.1 ,129.13,4.1,12.6
7205,"Kab. Donggala, Sulawesi Tengah",Kab,SMP,190,354,33,35,612, 31.0 , 57.8 , 5.4 , 5.7 ,151.76,5.74,10.4
7203,"Kab. Morowali, Sulawesi Tengah",Kab,SMP,22,161,12,43,238, 9.2 , 67.6 , 5.0 , 18.1 ,177.77,7.16,5.1
7212,"Kab. Morowali Utara, Sulawesi Tengah",Kab,SMP,92,112,23,38,265, 34.7 , 42.3 , 8.7 , 14.3 ,137.43,4.71,11.5
7208,"Kab. Parigi Moutong, Sulawesi Tengah",Kab,SMP,158,322,84,104,668, 23.7 , 48.2 , 12.6 , 15.6 ,167.48,5.57,10.5
7204,"Kab. Poso, Sulawesi Tengah",Kab,SMP,141,271,60,45,517, 27.3 , 52.4 , 11.6 , 8.7 ,153.45,6.45,10.8
7210,"Kab. Sigi, Sulawesi Tengah",Kab,SMP,203,195,9,24,431, 47.1 , 45.2 , 2.1 , 5.6 ,154.21,5.93,15
7209,"Kab. Tojo Una-Una, Sulawesi Tengah",Kab,SMP,105,136,19,32,292, 36.0 , 46.6 , 6.5 , 11.0 ,142.77,5.19,11.2
7206,"Kab. Tolitoli, Sulawesi Tengah",Kab,SMP,99,197,41,47,384, 25.8 , 51.3 , 10.7 , 12.2 ,144.22,5.22,8.6
7271,"Kota Palu, Sulawesi Tengah",Kota,SMP,253,263,51,81,648, 39.0 , 40.6 , 7.9 , 12.5 ,355.96,12.78,13.8
7406,"Kab. Bombana, Sulawesi Tenggara",Kab,SMP,108,150,21,33,312, 34.6 , 48.1 , 6.7 , 10.6 ,116.25,4.48,8.8
7409,"Kab. Buton Utara, Sulawesi Tenggara",Kab,SMP,114,75,18,10,217, 52.5 , 34.6 , 8.3 , 4.6 ,115.4,5.89,12.3
7404,"Kab. Kolaka, Sulawesi Tenggara",Kab,SMP,141,208,34,43,426, 33.1 , 48.8 , 8.0 , 10.1 ,208.85,7.54,7
7411,"Kab. Kolaka Timur, Sulawesi Tenggara",Kab,SMP,95,121,20,26,262, 36.3 , 46.2 , 7.6 , 9.9 ,134.82,4.95,10.2
7403,"Kab. Konawe, Sulawesi Tenggara",Kab,SMP,81,295,59,90,525, 15.4 , 56.2 , 11.2 , 17.1 ,185.77,7.05,6.9
7405,"Kab. Konawe Selatan, Sulawesi Tenggara",Kab,SMP,90,340,86,98,614, 14.7 , 55.4 , 14.0 , 16.0 ,188.16,7.05,12.6
7410,"Kab. Konawe Utara, Sulawesi Tenggara",Kab,SMP,26,146,6,17,195, 13.3 , 74.9 , 3.1 , 8.7 ,115.13,4.94,7.4
7402,"Kab. Muna, Sulawesi Tenggara",Kab,SMP,176,271,29,90,566, 31.1 , 47.9 , 5.1 , 15.9 ,193.68,7.41,12.6
7413,"Kab. Muna Barat, Sulawesi Tenggara",Kab,SMP,65,61,16,66,208, 31.3 , 29.3 , 7.7 , 31.7 ,141.14,4.09,6.4
7407,"Kab. Wakatobi, Sulawesi Tenggara",Kab,SMP,82,125,49,28,284, 28.9 , 44.0 , 17.3 , 9.9 ,125.74,5.86,10.3
7472,"Kota Baubau, Sulawesi Tenggara",Kota,SMP,115,159,19,90,383, 30.0 , 41.5 , 5.0 , 23.5 ,367.7,13.26,14.1
7471,"Kota Kendari, Sulawesi Tenggara",Kota,SMP,166,258,33,56,513, 32.4 , 50.3 , 6.4 , 10.9 ,388,11.63,11.1
7101,"Kab. Bolaang Mongondow, Sulawesi Utara",Kab,SMP,89,242,33,67,431, 20.6 , 56.1 , 7.7 , 15.5 ,153.46,5.22,9.5
7103,"Kab. Kep. Sangihe, Sulawesi Utara",Kab,SMP,113,112,38,53,316, 35.8 , 35.4 , 12.0 , 16.8 ,96.19,4.72,10.1
7104,"Kab. Kepulauan Talaud, Sulawesi Utara",Kab,SMP,52,136,31,37,256, 20.3 , 53.1 , 12.1 , 14.5 ,115.76,5.46,14.1
7102,"Kab. Minahasa, Sulawesi Utara",Kab,SMP,123,363,87,108,681, 18.1 , 53.3 , 12.8 , 15.9 ,146.97,6.64,9.8
7105,"Kab. Minahasa Selatan, Sulawesi Utara",Kab,SMP,195,205,35,65,500, 39.0 , 41.0 , 7.0 , 13.0 ,143.51,5.6,9.3
7109,"Kab. Minahasa Tenggara, Sulawesi Utara",Kab,SMP,56,164,25,20,265, 21.1 , 61.9 , 9.4 , 7.5 ,144.15,5.9,8.5
7106,"Kab. Minahasa Utara, Sulawesi Utara",Kab,SMP,80,239,25,53,397, 20.2 , 60.2 , 6.3 , 13.4 ,143.19,5.97,7.9
7172,"Kota Bitung, Sulawesi Utara",Kota,SMP,95,193,16,24,328, 29.0 , 58.8 , 4.9 , 7.3 ,287.91,9.09,11.1
7174,"Kota Kotamobagu, Sulawesi Utara",Kota,SMP,56,130,10,32,228, 24.6 , 57.0 , 4.4 , 14.0 ,454.86,15.07,11
